HiggsM,DNN_score,DPhi_jj,OO1
119271.73,-2.7459433,1.0495332,0.12044275
134917.72,-2.2847672,3.0541372,-0.2510239
120401.97,-4.0121164,0.39769322,-0.11201922
128307.305,-2.007633,0.81201273,-0.7421909
121629.125,2.7585773,0.39700127,-0.14416568
131622.42,-2.0463002,2.2827578,-0.13065243
129165.695,-1.6264397,2.93594,0.119966656
133841.72,-1.4922173,2.6076078,0.10235715
132937.28,-0.51472616,1.5237411,-0.20769069
130375.93,-1.5400238,3.1134584,0.26672435
117299.03,0.17384045,2.7736201,-0.09905114
125248.47,-3.6542537,2.982751,-0.062316325
116490.36,0.3233017,0.8856521,-0.83466583
129450.73,0.21880725,2.4694328,0.026506355
115761.336,-3.6309404,2.2849839,0.29533342
128958.25,0.26571298,3.099127,0.013489727
125010.805,-2.3649614,2.8599977,-1.331505
128389.53,-0.028292226,1.530436,-0.15269955
124002.484,-2.5441592,2.9326515,-0.0595007
133901.11,1.0660665,2.4245615,-0.28871465
115056.28,0.07667295,1.5257328,-0.14504613
127843.695,-2.3942244,2.4407911,-0.49088493
123420.46,-2.4307125,2.3076875,-0.50761735
130572.805,-2.73987,2.8823185,0.21018197
121023.555,0.5690276,0.17234087,0.019322682
118079.01,-2.6082873,0.6438843,0.06816598
126808.61,-2.4324806,3.0063634,-0.10925782
129208.52,-1.6767298,3.1026773,-0.24307996
125512.58,-1.0242512,2.4464924,1.2292649
118541.58,-2.1663713,2.7424328,-0.042857114
122949.46,-2.5082974,2.4098642,0.52984756
122321.0,-1.5374169,1.7330525,0.307536
116506.74,1.3374413,1.0792762,-0.0798222
124450.26,-2.7648358,1.6981624,-0.14681828
128369.77,-1.6026636,1.0157816,-0.17801814
115106.16,-2.8820615,2.958799,-0.06576237
119194.38,-1.4221864,2.647363,0.036348145
129159.266,0.522449,2.9785864,-0.17479824
127417.08,-2.6242402,2.4100316,0.4290084
127125.21,-3.6555037,2.1193092,0.085032195
121777.74,0.10085893,2.5194316,0.24448358
128785.984,-1.284301,2.8468482,0.789599
115391.664,0.19497475,2.42624,0.056825418
134464.69,-3.116696,2.8816762,0.4340465
128147.74,-0.2599789,1.3629581,-0.42699188
122320.23,-3.6161296,0.33781004,-0.024913061
118254.805,-2.6226497,0.96128047,-0.25008774
125948.164,-3.3538163,0.4033804,0.17168257
129402.7,-2.7044725,2.8709111,-0.045604534
133639.77,-3.2651837,2.5136037,-0.14635263
117293.336,-2.2415867,2.2683485,-0.18649936
127421.086,-2.1712008,3.077818,0.0053604986
117984.664,-2.6845381,1.9955242,0.0059403786
126450.586,0.39105862,3.139032,0.0737133
122441.42,-3.0211384,0.6307465,0.08165347
117913.234,-2.843275,2.0228858,0.02636917
127140.945,-3.8764305,2.7512176,0.44405407
123767.23,-2.7936528,2.926912,-0.031650376
131681.3,-2.038513,2.4026434,-0.67349786
120384.67,-1.3597684,2.9885304,-0.20026633
123415.45,-0.522741,2.631999,0.10994205
115118.7,0.85938203,2.4148657,0.5714442
133589.48,-3.0779104,2.4824839,0.10390548
132089.17,0.062438995,0.78184277,0.32269558
124248.89,-2.5677,0.24713397,0.016586356
127092.17,-3.323846,2.7475913,-0.10666763
122556.766,-2.877858,2.390974,-0.06704088
126515.055,-1.2501229,3.0251732,-0.20321986
134048.27,1.6605074,2.3397646,-0.14952552
117506.09,0.24467194,1.039338,-0.2028015
116448.88,-1.0258433,0.24078393,0.02880261
133316.84,-2.9176714,2.3641243,-0.14759837
118937.32,-0.68140644,1.8884001,0.39561275
120491.45,-3.1435325,2.8848922,-0.058616947
117896.3,-1.9315602,0.8438587,-0.15392378
115812.57,-1.7392486,0.3467576,-0.5561972
128850.18,-3.598707,2.5936666,-0.0733284
123926.23,0.104395255,2.3716745,0.13624747
120840.19,-0.9182827,1.1219137,-0.07179844
116255.984,0.18794544,3.0460153,-0.057637013
122917.56,-2.899477,1.3593737,0.03569761
132910.16,0.12290311,3.005674,-0.10417759
121239.73,-2.352207,2.9392157,0.03526896
126851.46,-2.592304,3.0614479,-0.326557
127437.84,2.4082196,1.2750105,2.21165
126039.75,-1.1538641,2.724471,0.30314538
128963.17,-3.2775483,2.546206,-0.2616311
116052.09,-2.1474142,2.3346798,-0.033325475
118479.46,-4.090675,1.2581146,0.039164025
120327.75,-1.251027,1.7307405,0.14258479
123628.29,1.3842794,1.8844669,1.5827817
120012.12,-2.6334472,2.906667,0.3537594
121111.81,-1.0218832,2.6424127,0.029130822
131730.86,-2.4163978,0.49916673,-0.08910379
128549.4,-2.4711635,2.8431277,-0.07462237
134690.62,-0.91376984,0.16177893,0.022750562
128729.445,-1.4397441,1.9674344,2.477169
131098.89,-1.8499137,2.651976,-0.073497884
126629.09,-1.3176287,1.6377252,-2.725611
131667.58,-0.704664,2.8450832,-0.2270268
126537.484,-1.396356,1.9610672,0.16256247
128037.3,-0.8018966,0.14674163,-0.07363248
129054.03,-3.3572245,2.7656705,0.17012723
115197.86,-2.2196958,0.2736336,0.19941671
123994.305,-1.579384,3.102621,-0.23629937
129592.68,-3.0971003,1.7206944,-0.74004465
117491.33,1.3947752,2.0279157,-0.19775029
124142.61,-1.5128449,1.7101,-0.7707967
118190.54,-2.9340417,0.009065628,0.1518596
133904.52,0.24949381,3.1384568,-0.036839135
126543.984,1.1280993,2.752585,-0.0023276198
124306.73,-2.1586542,0.20403409,0.07070654
125375.53,-4.1651144,3.1288185,0.0053836666
118659.26,1.6417361,2.38488,0.17443196
118749.36,-1.328729,2.7563956,1.096682
121076.32,-3.112997,0.7137933,0.067775115
125059.49,0.09505625,1.8659707,-0.22421901
122544.53,-2.6363971,0.4834721,-0.0562446
118487.516,0.20269258,1.0805995,0.30629432
126684.836,-1.4644473,2.8174295,0.50793904
118171.7,-1.8678784,0.7988993,-0.18873857
123265.32,-2.1117437,1.7427821,-0.14488007
115765.15,-2.24747,1.5227313,-1.7532809
130473.12,-2.6677582,2.5603747,-0.05211546
123993.57,-0.52825654,2.0734036,0.07510087
125631.77,-1.7953268,0.40193623,0.16253512
115580.23,-1.8837781,0.9542702,-0.068662226
130196.97,-1.872756,2.2009883,0.6650434
117138.48,0.81333524,1.1414974,-0.11528557
121093.266,-2.730358,2.193127,0.23922504
119653.4,-1.3882415,3.0837803,0.06494185
121060.64,-1.9020466,2.824365,0.9062453
131948.88,-2.4452407,0.8695675,-0.318912
120582.76,-1.1267649,1.8495686,-0.33196482
133614.73,-2.2160068,2.89445,0.02662203
134793.05,-0.5345384,1.3648089,-0.16111718
121022.37,1.7239625,0.6633122,-0.22378497
118629.43,-1.5975564,2.4087749,-0.035186533
126014.664,-0.19413458,3.0607643,-0.17546166
123301.664,-0.3843341,3.0738413,0.93581116
115241.516,1.2646859,0.25847417,0.014952219
124550.63,-3.711687,1.0415801,-0.02241657
119599.54,-0.86693114,2.5557978,-0.12558147
120253.766,-3.3089569,1.9926349,-0.021339197
126132.29,0.8939273,2.019962,0.3837209
134218.56,-1.5704172,3.0737085,0.023730308
133696.14,-1.0465055,1.4388782,0.78063005
122329.89,-0.6703422,2.4450338,0.27048352
116082.836,0.09074818,1.5781894,-0.11567809
118111.5,-2.6108603,1.5184994,-0.21098417
127416.8,-4.1508465,0.8128868,-0.063198835
130956.62,-2.7921703,2.515417,0.25186658
118536.336,-2.4607606,2.532177,-0.23038095
123783.5,-0.28457934,0.37773257,0.9618933
125157.234,-1.6526228,2.1917691,-0.24293861
132201.42,-3.506657,2.1421044,-0.20907332
117513.36,-1.3944849,2.407739,-0.15750036
132093.9,-1.9331589,2.020495,-0.62549865
125813.83,-0.59245175,2.2308993,-0.47538432
123132.61,-1.1141654,2.8413692,0.020849874
125947.13,-2.733702,2.550511,0.095575616
117297.34,-1.6671827,2.8126192,-0.16064125
132851.27,-0.90359503,1.38078,0.45061383
125965.5,-2.9726682,2.4455357,0.16090961
116032.23,-1.9716009,2.447726,-0.09408258
121968.68,-2.9963791,2.0095785,-0.2137503
115444.01,-0.3777883,2.8985062,0.000194893
129675.766,-3.2022817,1.5002759,0.18312877
124475.37,-0.4848458,1.5169888,0.21534155
126950.2,-2.273427,2.9633858,-0.041402295
134303.1,-2.5470195,3.0128894,-0.08559122
122896.36,-1.0403281,2.7009716,0.0018413543
131829.45,-2.7473812,2.280186,0.22892193
125252.305,-1.5936933,1.2541931,-0.523866
130013.75,-2.791878,1.5711337,-0.024798376
116582.74,-1.3051461,1.8143711,0.15668705
128353.6,-0.7892077,2.2541144,-0.22594965
119695.1,-2.388789,2.8321009,0.0605331
134368.22,-3.425626,1.6710585,0.36126873
119211.664,-3.0881433,1.9494038,-0.13184173
115255.42,-2.7424724,1.5942016,1.206039
130556.055,-0.8176472,3.0190043,-0.13169733
125795.67,2.2257998,1.5586559,-0.18009102
130124.59,0.75830615,1.9598626,0.102571
115089.195,-2.8001506,3.074241,0.27538815
121607.305,2.0813856,2.425219,-0.09458377
121873.07,-0.03973966,2.5682306,0.048189703
122635.57,-1.0436591,0.53613394,0.047912322
120398.95,-1.4379619,1.2790071,-0.09568582
131764.11,-2.6166403,3.0999832,0.0008972226
134961.27,-0.8522628,1.6410646,0.3132409
131219.69,-1.8916817,1.4363621,-2.4726884
124481.02,-0.8523394,0.8970866,0.09846721
127639.15,-2.6780725,2.278436,0.24483044
131237.73,-1.4591997,2.7942283,0.18990359
118271.79,1.0932839,2.8257718,-0.4194573
125343.35,-2.7699525,0.09750199,-0.0387765
134168.67,-1.9323316,2.644838,0.33576697
119230.35,-1.3956844,2.7439272,-0.13433337
117378.61,-2.40464,0.19186044,-0.031189844
115035.73,1.5502708,0.07438207,-0.012990254
118140.66,-1.6379172,0.52963567,0.00046558096
128457.98,-3.9338655,1.697245,-0.90656465
119724.21,-1.234693,2.935235,-0.37404883
120108.03,-1.5693069,2.5190773,-0.0106627755
125358.19,-3.6367567,2.0810986,-0.17964861
132889.44,-3.588789,2.5306137,-0.37498865
122764.65,-2.3774886,2.4236648,0.11514935
127448.055,-1.336939,2.5860226,0.13632382
133285.8,-0.5631115,2.687963,0.12148774
125364.484,-0.5811679,0.16424942,-0.014893669
126027.64,0.31630263,2.4915135,-0.07379753
133191.58,-1.427717,0.46759772,0.24908967
127903.54,0.042021837,1.8055117,0.31114614
130422.414,-0.67982113,2.929747,-0.05559182
119781.24,3.069802,0.37206426,0.112704635
124489.914,-3.0064595,2.7754557,-0.39828527
132289.34,-2.287528,2.3133228,0.2286239
116766.12,-2.2347243,2.875231,-0.026149185
115127.805,-3.0531487,1.2737641,0.048258375
119604.41,-0.62402606,2.116431,0.19861865
116453.375,-2.7686415,1.9390768,-0.12170206
132812.42,-2.7441266,2.8694687,-0.37841368
117284.586,2.9446177,1.4375885,0.73119867
128919.96,-2.615094,2.3195577,-0.30819532
128780.33,-3.1785386,1.2815416,0.37395707
131113.84,1.379113,2.4189286,0.9145892
124530.72,-2.8883507,2.260211,0.35837913
115815.46,-1.1541253,1.9338876,-0.16726741
118387.68,-1.6280683,1.8509979,-0.04676621
122592.75,-4.2325315,3.0485165,-0.0787696
121456.625,-2.1203814,2.8377895,0.006349349
123444.57,-2.3631883,1.5754676,-0.3731048
124415.64,0.3232766,2.5087361,0.08941705
127237.57,-1.23281,1.7891562,-0.29230925
125739.875,-2.1743786,2.2877254,-0.18241268
117085.05,2.4210248,3.1374235,0.016756546
121513.016,-3.4768243,2.657571,-0.061753884
119348.9,-1.5016391,0.29896027,-0.04494443
121803.59,-3.1921468,0.041667223,-0.055697426
134378.8,-2.660958,2.1059496,-0.53730446
120033.41,-2.7051828,2.9011915,-0.047190495
119076.516,-0.60939354,2.610853,-0.04958448
118122.836,-3.2114034,2.8503575,0.037664488
130035.54,-3.381652,1.0040487,-0.30865192
122331.57,-2.0496182,2.7526412,0.1346211
131470.61,-2.8457952,0.60990816,-0.13258578
120440.29,-2.9836547,2.42884,0.32496387
125213.61,-1.4172989,0.641514,-0.44230708
119202.0,-2.6603322,0.29500794,-0.10491231
118407.54,-0.76432604,2.141105,-0.03143917
133722.61,1.4538469,0.5024396,0.11524734
134048.9,-3.6039402,0.9640808,-0.029558083
128048.75,0.26267686,3.0115752,-0.0023592724
130380.305,-1.6205833,2.078962,-0.45815307
117157.54,-2.7243485,0.73108494,0.027312687
129891.14,-2.0681577,2.7822807,-0.1330767
130597.01,-1.6350242,2.5737555,-0.0318137
121311.19,1.5050945,1.1504653,0.1693551
126572.46,-1.6643531,1.3839324,-0.16165954
125906.33,-2.2586641,2.9654639,0.51738656
116539.71,1.3393761,2.5679972,0.19877732
132822.14,-3.1667159,2.7968628,0.5588911
130537.98,0.63473785,2.7165082,-0.099924125
123897.91,-2.165409,2.480741,0.05036784
126781.79,-1.1634126,1.5865068,-0.13447914
120148.2,-2.422343,1.63812,0.73299587
121261.45,-2.3100517,2.9492557,0.06825907
121704.74,-1.8132013,2.8500595,-0.08417488
121401.08,-1.4568465,0.1188236,0.16808031
115441.516,-1.8732703,2.9780564,0.15266924
116683.19,-0.62951267,0.78899753,0.120526865
121915.65,-2.719778,1.9876765,-0.03894933
118806.72,-0.7419122,1.2029126,-0.19405094
118887.54,-2.4133916,1.7238532,-0.020973885
123982.38,-2.3779378,2.9895797,-0.36359063
122736.71,-0.99676305,2.6299944,0.2008959
120691.11,-3.4805114,0.6859788,-0.065234885
124595.734,-2.544089,3.0448315,0.05469058
125348.086,-2.2082193,2.422951,-0.79240865
123356.42,-3.072503,1.0292946,0.12916654
134134.47,-3.2592556,2.4025025,0.07662662
115426.805,-3.7137675,1.0562575,0.027054377
121586.42,0.055382866,1.1821244,0.12286634
118436.32,-1.5077,3.136966,-0.043373253
123489.56,-0.6895457,2.9197216,0.06594642
126262.91,-3.3705475,2.54537,-0.20707795
115746.26,1.733398,0.42604566,0.05627768
121984.625,-2.9358935,1.935823,-0.24909967
119714.66,0.4383472,2.6013997,0.48582968
122795.375,-2.4169717,1.913464,-0.6490118
129540.086,-0.5206791,2.1129396,-0.29906145
128727.66,0.09190152,2.8462064,0.060974527
128152.7,-1.435746,0.02025795,0.04276221
116523.15,-1.755328,0.28700665,0.004734477
116167.46,-2.2310941,0.29139233,-0.42805985
130835.836,-2.9355876,2.9298267,0.039113335
122103.875,2.1944995,1.7989991,0.0918413
115998.7,-3.407538,2.8755417,-0.30998144
124742.38,-1.594385,0.20419478,0.05656114
134201.36,-3.2298675,0.7084118,-0.04486295
127041.14,-1.9751276,2.1006455,0.63328725
123807.9,-0.25876144,1.3541336,-0.3567834
134320.89,-1.817528,0.35754573,0.07098405
124821.21,0.0012306743,2.9862616,0.013048706
124087.805,-2.9285932,3.0390244,0.065008864
117553.836,1.4763842,2.2203605,0.13271339
117492.25,-0.72506356,2.021849,-0.12670304
116285.266,-1.8892123,3.0840125,0.027857294
120474.414,-2.6094322,1.526791,0.39757726
127939.65,-2.8763807,0.82086277,0.08192721
116681.48,-2.4969182,1.672653,0.17047502
120391.98,-3.1889784,2.3424764,-0.6054147
118872.91,-3.2158673,2.7468789,0.012071549
115590.66,-0.7980816,3.090051,0.027824266
124887.2,-3.3802693,1.3037753,-0.33300662
134661.97,-2.2382977,1.6027027,-0.42215353
118747.35,1.0823555,1.1228582,0.063330844
123810.29,-1.8920949,2.3608456,-0.05013829
122519.09,0.70786196,0.33976275,-0.38893566
115311.72,-1.787906,2.2760665,-0.14179339
116802.63,0.40626436,3.0119083,-0.038136914
132036.4,-3.105223,0.7313917,0.053474035
128094.016,-1.6530697,2.5353382,0.20359008
120042.055,-0.24644512,0.9767951,-0.17624284
118078.28,-2.3317676,2.8727245,-0.04140224
117994.47,-0.4552906,0.80949533,0.20789684
126655.67,-1.8276172,0.33200097,0.053151034
118192.15,-2.1499927,0.9899072,0.10609761
130496.89,-0.64600396,2.0324376,0.054100323
121374.2,-2.297517,2.7797475,1.2854352
123199.39,0.027905492,2.4232397,1.164839
119122.22,-0.3635476,3.006267,-0.057832345
116690.375,-3.0188303,1.4474173,0.120856844
124756.15,-1.5907836,2.7109144,0.21293925
116059.195,-2.8098705,1.5760914,-0.81879526
127768.16,-2.29657,2.8077583,0.38897565
115236.26,-1.9679317,2.137827,0.13891305
128063.06,2.467584,0.6361643,0.07817973
130203.484,1.9915888,3.1165037,-0.018566184
125888.055,-2.266376,2.1759646,0.10539365
130930.84,-1.6008563,2.5885339,0.43868184
129655.695,-4.07266,3.0361562,0.086518876
134565.38,-1.4601038,2.5530624,0.27913404
126841.836,-3.3766642,1.0701321,0.11175841
126864.97,-2.3218434,0.693529,0.09598798
124128.7,-2.7527022,0.927677,0.07558756
128418.8,-3.8005545,2.640255,0.2844299
117549.67,-2.2888322,2.7277932,0.17414665
120884.04,1.6656108,1.357049,0.14654405
123521.46,-2.1872354,1.6125978,-0.28675562
128282.31,-1.9232901,2.9521754,-0.47841972
127222.08,-0.027024789,2.992078,0.06853161
118257.68,-3.4289958,1.4798529,0.118071966
123658.75,-0.76687545,2.7033103,0.09029598
128699.18,-3.0841377,2.5475092,-0.104184285
120187.47,-2.570704,0.29946822,-0.23451903
123665.266,-2.7252426,0.19226015,0.08911575
121099.62,-1.0215318,1.5552949,0.3522093
115051.09,1.2632351,0.27393454,-0.037119288
134930.44,-1.807955,2.8097587,-0.9543909
130067.76,-3.6420314,2.817748,-0.18004474
126336.516,-0.6204404,2.7963426,-0.3389567
120889.766,-0.8645182,0.49493575,-0.4362603
124424.625,-3.0683982,0.2294709,0.33951846
120659.51,-2.1600866,2.3079941,0.13139641
116181.51,0.03380367,2.3264189,-0.09299041
133097.58,-3.6454468,1.8697919,-0.3560282
116808.68,-1.789764,3.1323624,-0.07240697
117588.64,1.776218,3.1381774,0.0155754
131428.73,-1.7941518,2.5425186,0.11375611
116501.375,-0.8930276,1.5800954,-0.15087971
123849.984,-3.8264575,2.0724661,0.03192987
120874.92,-1.2266,1.6890302,-0.46132037
121864.016,-1.5181546,2.3653007,0.097295396
130019.87,0.19554302,2.6791577,-0.37372229
124177.1,-2.3625736,2.418846,-0.7374292
115589.82,0.48170984,3.1219034,0.0412014
118030.27,-0.9797216,3.0752625,-0.05696223
131102.8,-3.5615711,0.2797839,-0.05630501
126193.94,-2.1887684,1.6976789,0.1411629
116725.414,0.38509876,2.379677,-0.26688287
121726.586,-2.2733562,2.3052685,0.11973121
127782.25,-0.12776612,0.10888052,0.06340312
119226.164,2.1749852,1.9615009,-0.558728
117847.48,-2.9981623,1.9179057,-1.6335856
127988.92,-1.7653139,1.7068516,0.10622599
122299.36,0.9122295,0.46863413,0.04243357
118855.6,-3.0470078,2.7748094,-0.065179184
129050.33,-1.4883317,2.992559,-0.25652108
130463.95,-0.015820658,2.4257677,0.4373121
116355.76,-0.09264553,2.6624997,0.34119594
125390.11,-3.5458627,2.9501748,0.026883354
125403.336,-3.4672565,0.4445789,0.105567046
117214.87,-3.016986,2.8901718,0.40229994
117111.01,-3.0693903,2.4705703,-0.2548588
132183.75,-0.5050707,2.4916687,-0.14248228
117966.664,0.4484502,2.610246,-0.48006117
127964.97,-2.063282,1.3269362,0.18000834
127948.18,-0.6930735,2.9529133,-0.015273147
125048.25,0.305946,2.786535,0.3570067
131649.52,-3.7489405,2.7908785,0.00094949256
131993.47,-2.8559988,2.0360808,0.5481464
115268.45,-1.4756585,2.9655886,-0.091664836
120955.13,-1.6556067,3.080824,-0.12065092
122570.95,3.0464344,1.5992872,-0.21308623
115918.05,0.4369448,0.2589804,-0.019541517
115967.836,-2.2303438,0.6985789,-0.22584923
122689.33,-0.37436613,3.1138232,-0.07493362
126230.58,-0.7395078,3.0631902,-0.19722272
123140.42,-0.7130912,2.065692,-0.114676215
129357.87,-2.2829785,3.1065965,-0.08971839
124748.414,-3.0662303,2.547506,0.047634907
131992.11,-2.7088041,0.1652031,-0.18145066
116480.805,-1.7188015,2.4381354,0.010237731
120055.49,-2.4578557,2.1003745,0.19441327
124384.08,-2.092847,2.7526577,0.03210462
117026.76,-1.6506,2.662427,0.19998813
130557.16,-1.4801806,0.915653,0.5000623
116631.88,-3.1342309,0.6248553,-0.07190421
119411.336,-3.195027,0.5372243,-0.109658316
123507.72,-3.1687226,2.4123037,0.12777367
129201.33,-2.5496166,0.14436889,0.021544412
115200.46,-2.4906714,1.9750831,-0.5333757
122361.3,-2.9081793,2.218032,0.46403503
127898.91,-2.1108243,2.220325,0.017328512
117607.63,-2.3794277,2.3569036,0.23491171
117123.66,0.6917796,1.7642589,0.10732568
118188.664,-3.5058212,1.8958347,0.10221677
127222.92,-2.3195312,1.4143562,-0.27473608
120438.8,-1.9425123,2.7846136,0.0077309017
117924.78,-0.91697514,2.6470852,0.13900092
134054.08,-0.49891332,3.0937693,0.23047397
127549.1,-1.4784483,0.26629746,0.061852988
126985.24,-0.92230815,2.0573087,-0.22954646
118882.91,-3.849084,0.4830936,0.30431312
117961.47,-0.10792869,0.75960696,-0.19360955
126333.94,-1.4922707,2.3883538,0.11801217
120265.57,1.1711314,3.130677,-0.010978311
121955.76,-2.7830832,1.1071907,0.03670419
125668.43,-1.2553991,3.0070333,-0.13879837
115574.57,-2.7986827,1.711585,-0.41003147
120985.805,-1.4626943,3.048645,-0.17014545
127491.72,0.21831903,3.0266254,-0.15450911
124710.74,-1.0924178,0.67609584,0.041866396
133233.31,-3.301445,2.8753152,-0.17405629
122260.95,0.54002017,2.805512,0.15823144
127946.0,2.4047005,2.1777768,-0.07466662
120751.3,-3.9445748,0.6332141,0.054293875
118597.96,-3.6954732,1.7004262,-0.1719157
125490.086,-2.0567608,0.9263698,0.076992884
119386.055,-1.4154214,3.121076,0.072781526
125940.1,1.0833805,2.6430085,0.030085986
118272.23,-1.8232251,2.9663472,0.091234535
120407.65,-2.7541063,2.3931437,-0.20659326
130847.516,-1.5081944,1.8281928,-1.1639143
119982.26,-0.21313041,1.0017111,0.49814975
117365.625,0.67419034,2.8426042,0.17489845
116550.75,-2.0373769,2.5921793,-0.95737326
119763.09,1.6338768,2.345395,0.10618201
119283.04,-1.8815933,1.8339697,-0.020236688
131765.81,-2.5863774,1.4816954,0.55555713
119164.734,-3.3815746,1.5682406,-0.021926865
116655.93,-1.1370126,2.7031202,-0.4099217
116804.57,-2.2247105,1.1781191,-0.38927105
122860.87,-2.3709228,0.6273426,0.14513569
133943.0,-2.9447348,1.6918432,0.49485478
127319.74,-1.7749606,1.4864419,-0.08647643
129446.9,-1.3350132,2.3828983,0.09682398
119846.95,0.77265453,0.12775958,0.093605734
119070.71,-0.5611255,3.001125,0.08660098
132565.27,-3.629628,2.9935498,-0.018436952
120784.61,-3.708671,3.0375001,0.274667
122432.75,-4.2690897,2.6412382,0.16404998
125425.89,-0.22319047,0.15969546,0.03902829
118967.07,-2.5822315,1.7304847,0.16805635
130921.875,-0.92403865,2.0394955,-0.2994212
115785.41,-1.7238681,2.0230834,3.5508184
133570.22,-2.2066193,3.1126935,-0.0002798195
122429.72,-0.34414175,2.945012,-0.11043485
119190.78,0.5026265,2.1973734,0.23861863
123667.71,-2.4461172,0.54697835,0.15806688
116456.67,-2.3045087,2.6733978,6.232157e-05
130952.11,-2.5292559,1.2295604,-0.52838576
121851.9,-1.0404795,2.1311917,0.4436889
126951.664,-4.0114393,2.9064696,0.07340618
118760.53,-2.7893405,1.0447065,0.17510231
122944.586,-2.0743403,2.8850667,-0.94313806
127835.97,-2.533305,2.001248,0.09570561
120272.8,-3.682876,1.4541416,0.015287136
130481.26,0.10851747,2.350872,-0.21691373
117703.97,0.25291893,2.0255916,0.15245302
134662.88,1.0187436,0.10127926,-0.18435487
124473.56,1.1565856,2.8403633,-0.22675766
125779.734,1.0856488,3.018338,0.028432418
117227.31,-3.1363113,3.0232277,0.13662241
118584.97,-1.6180433,2.7993376,0.0107576875
118474.9,-0.5357756,1.0213546,-0.06704928
115554.65,-2.5016904,2.617255,-0.030642545
118124.27,-2.192058,2.2981148,0.07774864
117782.21,-0.98758215,2.5265107,0.22999069
117550.13,0.08374838,1.0499192,-1.5704243
121000.8,-3.911879,1.4497244,0.12680501
127263.27,-0.37580848,2.7609687,-0.16187972
122447.33,-3.497326,0.9281533,-0.13058123
129586.77,1.5622364,1.3231981,-0.26618236
120504.39,-2.892184,3.0610352,-0.023374725
129508.52,-2.4777484,1.4031782,-0.28524154
131371.5,-3.4640312,2.841936,0.7887073
125788.34,-2.2067785,2.0574918,0.10554877
126502.94,-3.2901657,2.3854527,-0.27531552
116677.97,-3.2893336,2.7831206,-0.008313854
122635.84,0.22256517,0.5703882,-0.42683738
134268.22,-2.5498347,0.52609634,0.07275559
116759.39,0.71659887,1.8050706,-0.12089832
117882.46,-2.7708213,0.6398551,-0.13863163
126780.33,-3.432466,1.8449026,0.036319297
119816.73,-1.6760719,1.6450118,-0.2420473
134532.44,-2.771264,2.106623,0.5915283
115750.195,-2.56089,2.0926871,-0.10196339
131583.61,-1.5396724,2.9287238,-0.014068974
116048.234,-1.6736535,3.1334581,0.012625942
123361.75,-0.49266055,1.6442158,0.24622275
134776.94,-3.2595918,2.994928,-0.09408039
131274.39,-2.4156723,2.75494,-0.23103851
128030.18,-2.9383678,2.1599226,0.09900011
120869.88,-2.7138093,3.0172718,-0.009528528
129544.93,0.5892598,1.2347064,0.052033473
119961.59,-2.1899219,1.7160628,0.2854579
134469.78,-1.9535589,0.1632281,-0.055009548
123658.02,-3.219113,2.933725,0.11843316
130067.15,-1.8036869,2.9899585,0.3055785
117933.06,0.033787537,2.9846077,-0.051288325
129855.516,2.2394717,1.4948531,-0.30252457
120787.3,-2.5993125,2.1938396,-0.4449728
131927.39,-3.407728,0.06377131,0.053129166
126130.7,0.92991376,0.52319056,0.06828571
120609.09,-1.6126951,0.017530799,-0.0532025
120716.766,-1.1573718,0.8912432,0.7836964
126442.83,-1.8337097,2.4331958,0.090511024
132911.81,-0.16699187,1.0310603,-0.2879951
116207.766,-2.79304,2.5806208,-0.35396492
118815.98,-0.14208727,3.1130745,0.014361432
116369.266,-2.6003847,0.044757903,-0.05097641
134987.22,-3.337394,3.0167825,0.11542724
133033.08,-2.3691657,0.3008151,-0.017060477
133180.69,-2.695273,2.9639142,0.029393978
130778.44,-1.8142614,0.80308354,0.07240903
126502.25,-1.5837511,2.925249,0.036020614
131853.33,0.8259498,1.9907982,0.14361712
115587.875,0.78075415,0.30268645,0.066503614
126846.07,0.079323925,0.593794,0.4018934
117800.78,-3.380444,2.9767199,-0.013844189
127821.45,-2.7777646,3.0568218,-0.16734688
124140.32,-2.1020143,1.0146037,-0.12971267
115918.234,1.265806,2.236138,0.22103733
115309.98,-2.070437,1.345635,0.21897621
118349.97,-1.6886312,1.1314394,-0.15773734
115560.266,-2.6916108,0.5439555,-0.08637006
132831.47,-2.6607857,3.1341157,0.14851028
130290.15,1.1941054,1.7255046,0.35624313
129273.52,1.7048454,0.40894556,0.19113514
123581.875,-1.5791065,2.4860592,0.18757515
127935.87,-3.3153887,1.2243496,-0.02292648
119583.984,-3.8404553,0.46108103,0.28291503
117041.33,2.3260453,0.19000602,0.09411801
115499.01,-1.3067913,2.6580813,-0.02789932
125144.96,2.1373255,0.2251385,0.18192457
127687.29,-1.3710657,0.04629934,0.06903669
126248.77,1.6488119,1.4320472,0.14104861
131672.78,-0.52101386,2.6266222,0.73471975
121527.58,-0.5087593,2.9118955,-0.0252309
124283.82,-0.5484906,0.2910006,0.61891973
127753.23,-2.890048,2.8901074,-0.025838703
122740.71,-2.7397835,2.5366595,-0.05190747
131729.31,-2.0013604,3.1185513,0.18018724
119635.27,0.13166456,2.263064,-0.03242071
123776.8,-2.3764884,0.9436017,0.07365399
121603.27,-1.6523728,0.7730675,-0.13315983
121396.6,-0.11113386,0.42993814,0.11923771
127257.2,-1.5340436,1.0390402,0.15228699
117065.88,-1.1446774,0.68253344,0.30034292
121842.71,-0.28914505,0.06352329,-0.032896034
