HiggsM,DNN_score,DPhi_jj,Eta_jj,M_jj,Njets,OO1
129584.72,-2.575158,2.603268,3.809174,218387.31,3,-0.10188687
119872.8,-0.07934983,2.6945474,2.253362,483202.2,2,0.41762176
128625.336,-1.6301548,2.8428874,2.956674,349473.84,5,-0.07783244
117688.836,-0.073440395,2.9253817,2.4470856,416439.03,2,0.064484574
130611.945,-3.2085607,1.0395803,3.6965492,207919.69,2,-0.35184056
119669.74,-4.1224313,1.5532601,3.2454126,245537.86,3,-0.08244137
119830.24,-1.681088,0.15351057,4.9036016,464610.25,2,-0.018281044
117076.305,-2.8537161,0.21090065,4.7636642,399697.22,4,-0.0077787056
128553.95,2.9630902,2.165214,6.50352,1.00157675e+06,2,0.08566418
118250.36,-3.3682168,2.5857701,2.0458043,524475.06,3,-0.8231376
117212.31,0.9749006,3.0122244,2.753045,273038.78,2,-0.1012256
120020.586,0.4373863,1.4633112,2.8236465,204274.67,2,0.29128268
122041.87,-1.9397947,2.8989246,2.7463706,325304.66,3,0.018775888
118108.65,-2.0926788,2.2647948,5.3183503,897326.0,3,-0.12775373
116188.69,-1.994114,3.0487196,2.4498708,143157.03,2,-0.013944162
133003.98,-2.6327283,0.29249358,2.5711737,120224.9,2,0.104873575
130480.22,-3.0233428,1.3643949,3.0578804,210881.33,5,0.10565796
116439.914,-3.7968817,2.8628812,2.7232156,229127.3,4,0.20432508
129921.32,-3.4349937,2.891027,2.076789,128301.79,2,0.36760527
134345.27,-0.7225984,3.0449915,2.193892,213084.88,2,-0.016055917
115612.45,-2.7927494,1.4726377,2.603437,154904.27,2,-0.23384592
132398.4,2.3118877,1.9024222,3.0862727,340884.0,3,-0.30237347
124657.9,-2.0144765,2.3416226,5.319234,486195.06,6,0.050803483
129700.8,0.61407673,0.22468793,4.1542926,258892.94,3,0.036228374
130391.46,-1.119961,2.8191254,3.7728124,395541.16,2,-0.11914382
127200.79,-1.0896724,0.49707848,2.0193834,119443.555,4,0.3931129
125596.08,-1.8433169,2.9169884,3.731411,403614.53,2,-0.03543465
118264.35,-0.2533442,1.8235099,2.7640488,239829.86,2,0.58646965
126731.56,-0.38477153,2.1620145,3.7862647,521440.53,4,0.34306067
131066.9,0.07596132,2.7871776,3.750329,559537.94,2,0.18397975
116203.45,-1.2320949,1.8641945,2.0226252,262815.22,2,-3.3163953
118456.91,-0.87457424,3.0900671,2.0056987,327652.97,2,0.04055594
124527.97,-3.647923,2.3886824,5.303499,486899.75,2,-0.04427255
128116.59,-1.9967241,1.7506173,2.8041713,181615.28,2,0.2592615
126421.086,-2.745879,2.5558324,3.2143993,457215.6,4,-0.2847691
125008.62,-2.2128005,0.3485502,3.6056395,417714.88,4,-0.13298747
125144.15,1.0352197,2.388719,3.0552628,358573.44,2,-0.26474726
115560.8,-1.8530447,3.0941067,2.4635923,142176.14,2,-0.0032871175
117329.68,-2.6556313,2.4077926,2.1586795,267576.53,4,-0.2619579
132468.08,1.2474653,0.56073534,2.1873271,193955.27,2,0.33383915
123625.06,-1.9318402,2.906467,2.6280653,336351.25,3,-0.089015484
117958.04,-0.2599608,3.0512397,3.103944,170052.08,2,0.03467359
127415.44,0.8067501,2.039506,3.4610367,740999.1,3,1.23665
121287.6,2.7421186,2.9152608,6.0362415,662712.06,7,-0.01240329
132906.94,0.086483575,0.17585745,2.3923345,277061.2,3,0.27204296
131294.27,-1.9752862,2.528297,3.5097058,308446.06,3,0.22026488
118474.75,-2.2062771,2.8455658,3.5085812,463100.66,5,0.013373007
117409.375,-3.9274077,2.2307477,3.880255,328671.88,3,0.10118037
124039.99,1.7975677,2.641641,5.2735457,893745.4,3,-0.10387147
127333.914,-3.8673534,0.99107236,7.3650093,1.8248949e+06,3,-0.03892778
117582.875,-2.6392014,3.0092254,3.4770825,215187.8,3,0.06195092
120277.15,-1.2107639,2.3457336,2.6895628,425520.56,3,-0.5042779
134233.78,-0.47334287,2.5560741,2.1058314,227008.34,2,0.27778703
129962.76,-0.49540046,3.1381724,5.0931396,1.0165866e+06,3,0.008154753
117243.17,-1.1322299,2.9848645,6.5348125,943091.0,3,-0.004196769
121153.31,-2.1718254,1.0463572,3.6202445,474780.88,4,0.22878835
129604.875,-1.0108109,3.1315246,6.751845,1.0328499e+06,2,0.04042732
121720.555,-1.79485,1.0433517,5.83141,653348.44,8,0.061205357
115965.24,-2.436288,2.8031313,2.0709662,144140.84,2,-0.96243083
115821.27,-1.0680174,2.8454297,3.1339126,213271.05,3,-0.08085563
116667.59,-2.756198,2.050168,4.8615565,1.6457759e+06,7,0.019777276
122964.19,1.5778886,0.13813633,2.4198074,214142.77,2,0.056924865
116577.47,-2.1125987,3.0559535,2.9092574,157202.67,3,-0.0024353373
121210.76,-3.7825987,0.3860929,2.2100596,150963.61,3,-0.119990855
121932.016,-0.56121993,2.8305545,3.6820073,756458.94,3,-0.036938038
134258.8,-1.4660386,2.4526227,2.7574372,643870.75,4,-0.8572563
132612.6,-3.3376074,3.0305624,2.2392924,146101.7,4,0.040689968
118852.625,-3.407992,1.7433519,2.7615666,179267.14,2,0.07813685
125038.25,-1.3633214,1.6959043,5.4436393,1.01224656e+06,4,0.2389993
127019.37,-1.1433913,2.9149044,3.7783198,532907.25,5,0.07796183
117382.04,-3.0872266,1.1055448,2.183893,140172.47,2,0.18051597
131667.53,-2.3745801,2.8952203,2.3233643,369198.2,4,-0.19007155
122827.45,1.9141681,0.98183095,3.6881142,413499.6,3,-0.29321158
127174.75,0.9404589,2.9458892,3.4987984,436535.28,2,0.08323076
115978.74,-2.604884,2.8232467,2.7258744,248439.8,3,-0.34306267
125470.39,0.7463022,0.7516272,3.2605119,269738.06,2,0.14501065
123404.57,-3.0901282,3.031797,3.4307456,1.0181073e+06,5,0.07475961
131983.67,-2.16214,1.9869323,2.0497098,284831.78,2,2.208874
131380.02,-4.19628,0.71445787,4.4019694,785243.56,3,-0.41557503
128576.48,-3.6906393,2.9201207,2.113236,183144.38,2,-0.024015594
118147.46,-2.1400998,2.8963022,3.7153628,492131.06,5,0.050541334
121193.96,0.0842713,3.057091,4.658124,468973.72,2,-0.052955445
119095.45,-2.3442152,0.54891986,3.3374262,217858.6,2,-0.26882008
124252.875,-0.9540927,1.374286,4.637918,378367.0,3,-0.070896976
134309.3,3.2976465,0.28430128,3.645318,968615.0,2,-0.6862976
129132.16,-3.2335575,0.56615865,3.2268608,149876.28,2,-0.016873948
120055.65,-2.3848226,2.8051977,2.535192,148453.12,3,-0.02398716
117020.74,-3.677156,2.1569085,4.313937,425444.06,5,-0.13315134
127432.07,0.4484321,2.8025205,3.8933675,795237.6,3,0.19021048
127403.51,0.034716472,2.9185758,3.1624825,321964.66,3,0.039341126
118898.484,1.6670498,3.0678606,5.5820036,578918.8,2,0.023216058
121696.164,-1.5068259,1.538192,2.833908,337099.1,2,-0.16569236
117000.04,-1.8541493,2.537696,2.7658587,176541.92,3,0.18805495
119017.63,-3.1219387,1.0067251,5.925617,686262.94,3,-0.05049927
123357.77,-0.5729878,3.117442,3.6295815,1.0387313e+06,2,0.07490012
126638.73,-2.6449232,3.0747511,2.4044113,416022.2,5,-0.11742802
115164.57,-0.4497328,0.74331886,2.1244538,94908.0,3,-0.15514775
115928.64,-1.6033756,2.4988315,3.1378343,213249.61,2,0.21764028
123341.82,0.57734734,1.7464861,4.4161987,1.095069e+06,3,-0.4925077
130361.0,-2.832084,2.2492163,3.4810414,654406.9,5,0.4664906
133012.56,-1.7530832,2.523203,3.426873,185661.03,3,0.11908007
129025.66,-2.5830543,1.506468,2.1743407,156320.0,5,-0.6520139
123987.46,-3.2905152,0.31492734,2.6629834,145269.53,4,-0.03427556
119319.63,-3.072659,2.699268,2.9085789,173847.47,2,-0.4433701
118712.4,-1.8749601,2.8095903,2.0657837,306052.97,2,-0.3409075
118039.72,-1.7263757,2.6034455,3.9745495,649929.8,2,-0.0029163433
118669.54,2.374623,2.577462,4.33424,1.02169875e+06,4,-0.46770358
124336.266,-3.1042626,3.1254206,2.2355256,114757.39,4,0.2538009
129441.18,-3.1362352,3.119254,2.2757225,228877.3,4,-0.055821367
115480.91,-3.2117252,2.8858964,2.7836895,159747.17,2,0.034979302
126762.62,-2.7382305,0.0776046,2.621398,138712.03,3,-0.014018644
115246.98,-0.32365233,2.9909892,6.1746254,818676.44,3,-0.038311087
115774.125,-2.867909,0.3584993,2.4153383,103364.85,4,-0.039788544
117498.61,0.01828048,1.8861104,3.808355,278567.9,2,0.18010165
128460.945,-3.4775994,1.0381718,4.321191,392598.47,2,0.36255106
132592.19,-2.4342752,2.8116326,2.293363,121764.13,4,0.019595241
129352.26,1.128349,0.96816933,2.5405574,199142.88,2,0.23572369
126517.695,0.5101603,1.9056675,5.36983,512030.28,3,0.095297255
120939.516,-2.0036743,2.9313831,4.2010074,441559.6,3,0.057910107
120671.47,-0.116894804,2.5864353,2.5658708,406607.5,3,0.54958534
123837.48,-0.75002784,2.284935,6.5972877,995181.94,5,-0.11599905
128018.305,-2.2113853,1.3615351,5.913285,667339.25,10,-0.0132574495
125066.63,-3.3260481,2.2079322,2.9837258,423050.47,4,-0.41516596
120482.516,-1.1503042,3.017717,3.2310095,238911.25,3,0.041612655
123495.19,2.7070844,2.9675496,3.6111963,825809.44,2,0.37552604
125817.54,-0.26671383,2.6232677,3.8078392,325930.5,3,0.122141436
132567.25,-2.6369727,2.3602195,4.2519245,411057.94,4,0.010618134
130269.32,-3.3978505,3.0665739,2.5754142,291025.34,4,-0.099799685
116229.98,-2.178107,2.3303058,3.184797,195235.92,3,0.26388645
131973.81,-0.20411325,1.2461256,5.5054507,1.01059394e+06,3,-0.13449176
118008.18,-1.6585553,2.8120954,2.2842512,449068.16,5,0.1861434
119016.67,-2.128821,2.763157,4.648059,769582.0,2,0.075957626
115115.17,-0.20537658,2.970713,3.0539021,475390.34,3,-0.17355604
133582.56,-0.028638776,2.3105645,2.4913974,491365.06,4,-0.50439256
123327.88,0.5066424,2.1547258,4.2438035,435413.2,3,0.03784118
133261.34,-3.4637299,1.6617736,2.801161,191366.48,5,-0.117999084
115887.31,-2.838443,2.4676106,2.0257003,155331.75,2,-0.21940346
115740.73,-1.8234298,1.0639086,3.0309749,134896.9,2,-0.08745495
117527.05,-1.7521243,0.08656216,4.5428247,347675.47,3,0.03295108
116725.41,-1.3291581,2.9214237,2.4332502,174530.53,4,-0.08838324
128083.41,-1.9634316,2.9300487,2.4984758,222247.52,3,0.030668613
129961.9,-3.297091,2.1949496,2.1252992,127287.91,2,0.13016735
115392.8,-3.0966904,2.656096,3.2739832,283095.88,20,0.36483544
116513.28,-0.60008204,2.1635678,2.0238724,313467.38,4,0.57174087
115975.35,-2.7641497,2.875672,2.3285136,187773.7,3,0.10630953
117790.83,-1.9614725,2.3057063,4.422883,376243.94,2,0.2678328
126856.68,-3.032232,2.321736,2.811813,166184.44,5,-0.19341205
125497.195,-0.20044453,2.7856078,3.2113867,336491.1,2,-0.0053116083
133777.23,-2.2279134,2.0503714,3.789489,252215.98,3,0.05703538
116854.86,-1.2177452,0.90964246,5.5437117,621305.94,3,-0.05990099
117049.516,-1.5418739,1.9732548,4.1464453,966722.0,4,0.6852526
115536.875,2.1916876,2.990647,3.8026433,589245.94,3,0.01785146
120284.766,-1.0176752,3.1116862,2.1566496,576261.9,2,-0.17461953
126270.09,-0.41365024,3.0651813,3.2203276,893862.8,2,0.19765784
118243.53,-1.6761897,0.7026926,3.7334747,381566.3,5,0.14765799
118169.39,-1.7499273,0.8788956,4.2560186,254265.67,3,-0.058262162
118445.875,0.037237544,1.778356,3.79943,399390.03,3,0.3352397
133916.27,-2.3050022,3.0028791,2.0289793,877254.25,4,0.35944727
126363.71,-1.9192965,1.5399854,3.3009634,222685.12,3,-0.0806867
130042.98,2.2476482,2.995225,3.7856295,350440.7,2,0.022791173
122709.65,-0.9530484,2.6346447,4.7919292,346909.56,2,0.012458178
120818.5,-1.5815247,2.411404,2.1234384,576967.3,3,1.8685696
121554.97,-2.4869716,0.6074966,5.5646734,560874.0,3,-0.058872905
116958.16,-3.0212238,0.6537213,3.1171803,226486.28,3,0.24549057
115051.375,-0.9461686,2.8034892,2.554995,236593.7,3,0.1141538
118477.984,-2.4435382,0.3358569,4.271626,533001.75,6,0.1498641
117928.88,0.21726051,2.6544793,2.8949893,184643.77,2,-0.051429972
129547.305,0.14669241,2.2306828,7.311714,2.0792146e+06,3,-0.05319396
127329.484,-1.9055728,0.8613428,2.2513714,152488.12,3,-0.2401993
128182.82,-3.0219865,1.8984187,2.133943,168172.03,4,0.13704498
134144.36,-2.3935065,2.1820838,2.1291964,437564.0,2,0.66378075
131387.31,-2.3975704,2.1457727,8.576233,2.43107e+06,4,-0.8558355
125987.07,-0.32088822,2.1090076,3.6042137,417469.4,5,-0.27145293
124998.24,0.25841373,3.0624623,4.298756,1.0475775e+06,3,-0.06552599
117695.67,-3.017616,0.038807392,2.165443,94615.125,3,-0.081834465
127411.766,-1.9029652,2.3200831,3.1443202,187734.05,2,0.086977564
117194.2,1.0648425,1.6148717,2.763188,386872.34,3,-1.0373763
130552.29,-2.180979,2.4755123,2.6774683,143675.4,3,-0.18996264
121374.016,-2.8789144,1.4522744,4.2138786,331245.4,2,0.032459173
118272.98,-1.07669,2.6662707,2.4345815,524206.16,2,-0.42316544
125658.53,1.1156296,2.5824354,3.4721775,387607.16,4,-0.108967334
124029.61,-4.401361,1.571955,7.198946,1.310829e+06,4,0.010061924
120916.49,-2.304192,0.086955845,4.5380974,322424.25,2,0.008372504
115485.99,-2.4361782,3.066559,3.0020084,187730.8,3,0.035255346
129492.77,-3.4176452,2.636353,2.3575294,178903.62,5,-0.08248931
117108.17,-3.024758,2.674437,3.7645626,376725.84,2,-0.07208587
130721.42,-0.57187504,1.9280033,3.5804567,208660.23,2,0.10190831
115753.72,-2.7689145,2.8925939,2.4705763,127599.97,3,0.013613252
128848.29,-2.1087527,2.4097016,4.2676682,287947.22,2,0.075643495
124975.23,0.6503805,2.6131587,4.1281652,790118.25,5,-0.21211539
121916.125,-1.9061679,0.1743722,2.469184,577839.9,6,0.19798419
119197.45,-1.3655667,1.4193652,2.0424316,176660.23,3,-1.6143515
127167.414,2.014514,1.399741,3.4846382,376467.53,3,-0.2650382
121163.48,-0.2520276,2.2794836,2.060258,212374.67,4,0.41508213
119416.52,-3.3326142,0.25099304,2.543104,121161.36,4,-0.054171853
116499.61,-1.1734602,0.67901635,7.276245,2.0208216e+06,4,-0.008727098
128620.16,-0.31645933,2.9497833,3.4538143,926961.25,2,-0.3626482
115520.05,-2.6711218,2.9442062,3.2061744,345442.12,3,0.12721212
133907.3,-0.26106757,3.081381,2.1709876,725321.0,5,-0.4808827
121666.52,-2.304569,2.6524017,2.805759,140243.39,2,0.11545872
129085.08,-1.3264629,1.2713741,2.8981342,212312.1,2,0.32200223
129738.86,-0.50078046,2.8955817,2.7480183,171916.52,2,-0.05130743
124741.25,-3.2345428,2.1134994,3.0978665,383024.47,4,-0.6429906
120605.625,-2.3108196,3.1103828,2.505279,238515.62,2,-0.021802204
132509.28,-1.5617998,2.7445984,3.4007435,351542.72,2,0.23197742
124183.13,-2.9718587,2.879264,2.8447886,195469.16,3,0.04775103
125640.336,-2.3580756,0.048827708,5.7371426,943560.5,2,-0.017713938
120176.85,-1.399525,3.0000873,3.889988,258918.69,2,-0.033811476
127777.93,-3.02422,0.5497621,2.9800725,224820.03,4,0.20336261
117033.48,1.2334331,0.6322895,2.931395,431837.28,4,0.54370534
123140.19,-0.20815088,1.7881758,2.192505,181967.42,2,-0.3278255
117279.66,-1.8697348,1.5838963,4.927919,671799.5,2,0.086348206
130964.57,-1.2069467,2.5067348,2.0124779,125019.125,3,0.10740574
131732.52,-1.6328474,2.4987001,2.5106921,170191.2,2,-0.0716907
126707.38,-0.8349336,2.752288,5.6974125,588142.6,5,0.016085098
122100.42,-3.0030766,2.9945285,3.2719278,740449.9,5,-0.17943694
118273.33,-1.735316,2.113784,2.2261243,166568.48,5,-0.23140004
127588.76,-2.0637822,0.5375996,2.1681154,104432.32,3,0.37185314
122204.836,-1.9345444,2.0059114,3.0037427,472833.94,5,0.13917555
124630.54,-3.0919735,1.7882187,2.0766344,176452.67,2,-0.4263682
118848.766,-2.0365026,2.5513031,2.9041781,174644.98,2,0.06792537
124123.305,0.03594359,3.0784416,3.490668,430947.22,3,0.028675588
115669.6,-3.1673188,3.1302824,2.5515823,188848.89,4,-0.10525678
121513.234,-0.2634529,2.0301197,3.9082565,368306.9,3,0.13490966
124424.766,-0.3010215,1.5939974,5.541932,567625.94,3,0.07069702
130815.72,-1.3438667,2.7092505,2.531495,397010.4,3,0.46811235
130206.99,-2.1619978,1.2030959,3.248217,250723.97,4,-0.16270009
118215.14,-0.15867472,3.1319356,4.2171206,278958.25,2,0.06259868
133536.78,-2.2049913,2.9094095,2.1427343,200175.84,2,0.09909111
125064.55,-3.7550917,1.393816,3.786954,225928.73,2,0.17238456
115164.945,-1.7274985,2.4416134,2.1488936,191520.25,3,0.20994991
132004.25,-2.489528,0.775791,5.3739734,520753.88,2,0.087438166
120998.71,-2.8504226,1.632482,3.97869,308289.56,3,0.15977569
125550.586,0.858543,2.6100504,4.3610597,940996.25,4,0.123769715
126615.8,-3.5258517,1.1342019,2.8160324,234737.47,4,0.46264845
131764.72,-0.33144596,2.6437037,3.6604438,690204.9,3,-0.16238782
129064.76,-3.5049152,2.982503,2.4689746,137620.23,2,-0.06974132
117168.44,-1.2930701,2.3321052,2.7853167,419383.4,4,0.5276208
116290.78,-2.5887861,0.45350504,3.59409,199240.7,3,-0.015250649
116017.945,1.2811128,2.5130773,2.7525804,1.03605375e+06,3,-1.3821084
126259.91,-0.16883664,1.8123744,3.2802904,276784.16,2,-0.20287617
134189.16,-1.0321106,2.662602,4.495621,742951.44,4,0.10221087
117902.61,-1.5528631,2.953672,3.2851634,1.1889375e+06,3,0.32798037
131032.13,-0.22766447,0.4801817,4.8095317,595345.2,4,-0.38067248
118007.64,-2.2290056,2.0842795,2.3922367,219477.92,4,1.2989455
134093.92,-1.9214844,2.9645884,2.8784974,258961.25,4,0.014359992
134014.95,0.32133391,2.905884,2.6647863,256664.5,2,-0.0511997
122877.0,-1.8219237,1.1237442,3.8860717,408718.12,3,0.08052456
124784.52,-3.5714626,2.6655333,2.4809391,300619.94,4,-0.6352866
124606.42,1.430741,1.7748566,2.8712966,198400.17,2,0.2009679
123099.43,-1.5853491,3.088971,2.813023,892518.44,4,0.18670335
122658.28,-2.4391022,2.3025732,2.8487332,216244.77,6,0.16249974
121693.234,2.0475273,2.7207453,5.9457793,1.1956312e+06,7,-0.01131151
116300.48,-2.9214053,2.8133757,2.1552994,583467.94,6,0.74156046
125639.8,-3.2169335,1.0558304,3.0621624,155134.47,3,0.012530413
126042.195,0.74325943,2.8710356,5.654011,882959.4,3,0.073780164
119996.22,-0.6170164,1.5191054,3.992373,452524.47,2,0.8864135
125721.34,-0.4553841,2.1688945,4.602721,637037.9,4,-0.09064694
121648.23,0.8563022,3.0505435,5.576613,1.3777826e+06,4,0.1446816
121589.52,1.2827452,1.2712781,3.6219962,541641.06,4,0.30515748
132918.92,0.44399926,2.8865724,2.9378715,281677.72,3,-0.0049036792
124988.125,-0.53714,0.61981636,2.4692614,200910.08,5,0.15415096
117590.05,-1.5496895,1.4330728,3.3502216,256113.69,3,0.08952432
122936.48,-2.2780252,3.112157,2.886104,213392.77,2,0.013459592
122839.74,-1.7140986,1.4206065,2.5874968,150017.27,2,0.54985195
116823.055,-1.3042239,2.8773084,5.398073,1.6619281e+06,3,0.0047374344
127625.21,-3.8854244,2.4435306,2.2355769,530471.3,7,0.9597027
115817.62,-2.3972664,3.0186481,3.1577747,177347.17,2,0.02081848
124338.77,-3.11895,0.6627903,2.2250714,98439.63,2,0.10855033
132279.78,-2.7482307,0.6358956,2.2053454,98846.664,2,-0.24702395
126875.27,2.9928384,0.7169707,3.6089325,513667.5,4,-0.3108765
134110.03,-3.9423013,2.7823987,2.6608717,147013.36,2,0.0134322755
119199.23,-1.6966385,2.4043367,3.6513882,217127.3,3,-0.0004061498
119969.74,-2.4398541,2.8946743,2.0258193,484196.5,6,-0.191922
126059.59,-2.1138499,0.9607292,5.6345706,689630.5,8,-0.0681526
117789.65,-0.67707926,2.2177696,2.9564843,286950.44,3,0.50601274
122566.5,0.7621153,3.0099452,3.4728947,1.2495864e+06,5,0.18585852
125354.91,-1.313342,1.8523109,2.6570718,212321.12,3,0.45423597
134259.97,-2.521706,0.11924291,3.2251494,207901.38,4,-0.2873085
118798.79,-1.6712631,1.797996,2.9454458,218508.3,5,0.18634818
117919.625,0.09861669,2.580932,5.9977255,995102.0,11,-0.0531217
118433.66,0.42929208,1.3256534,3.1139264,315990.28,4,-0.31789452
131245.6,-2.3020997,0.19976676,4.0511913,421942.34,3,0.1536245
117056.8,-1.391577,0.19680595,5.884108,766307.4,6,0.018652054
134354.98,-1.7131666,1.2825646,3.6225386,859484.4,5,-4.314444
115843.75,-1.5957453,1.8545492,2.753893,245889.88,3,0.54664385
128708.65,-2.9567084,0.8587747,2.056013,172484.34,5,-0.57164997
119431.336,-3.9172788,1.3535422,2.3865266,114468.0,2,-0.28710547
124844.3,-2.3583486,2.9862084,2.3733506,316058.78,3,-0.08921105
128843.08,3.2154593,0.48997185,6.745066,1.6205871e+06,4,-0.08315697
122891.88,-1.318299,2.638797,5.5499487,545297.94,3,-0.03210631
118665.195,-0.24868219,1.7975416,4.205838,342870.0,2,0.14478709
127791.945,2.7925363,0.1981678,3.173046,643280.3,3,-0.3512288
130088.92,-3.0758786,1.1636511,5.8051543,739623.5,11,-0.06927482
121985.25,1.2246835,2.6110435,3.177103,253559.84,2,0.13277581
125908.4,-3.0235765,2.9729702,3.292105,251321.53,3,-0.087260954
127760.69,1.0035255,1.4148711,3.281291,268832.8,3,0.2910431
125087.96,-1.7872262,3.0157404,2.9509616,221525.86,3,-0.046081405
133476.78,-0.43940455,2.8446302,4.0512395,362462.56,2,0.07078154
121139.89,-2.594151,3.1394136,2.2372494,186180.11,2,0.008565991
116864.05,-4.1192226,0.7838553,2.6302176,183613.73,5,-0.17183168
126915.03,-2.9082077,1.8094354,2.110966,119028.85,2,-0.7872431
132288.33,-2.1610563,2.6819715,3.284617,312859.8,2,0.006710667
124930.05,-3.1409478,3.0577729,2.040543,192725.42,3,0.4363824
118539.375,-1.0932226,2.7207696,3.4078271,275899.66,2,-0.028970428
127846.28,-0.66446286,1.0597485,3.2732553,175667.02,2,0.14119719
115439.45,-0.5417364,2.8327496,5.076463,681320.4,3,-0.040835112
122893.8,-2.7366507,1.2055023,2.7487206,380079.5,4,-0.47395113
120088.89,-0.0055979122,2.6534271,3.476803,343491.6,2,-0.12910743
130808.88,-4.038876,2.807057,2.8276224,350727.25,4,0.11037247
120611.8,-3.9556048,2.5869744,5.096162,421414.22,4,-0.01626489
128652.82,1.4823911,0.32024455,5.7557354,573992.3,3,-0.025402054
119527.96,-3.9922287,2.3912163,3.4965115,228103.95,2,-0.03240813
119651.3,-3.4042385,3.0726857,2.4993155,182952.34,3,0.03258164
118357.84,0.7998637,0.916154,3.498402,192511.44,3,0.15223865
115406.55,-0.8408437,2.809522,4.988003,1.1261518e+06,7,0.03725868
134420.69,-0.7908875,1.865765,3.4152741,482457.8,4,2.281232
116194.766,-0.87401104,2.7869627,2.6770353,246697.48,3,0.0997168
122736.71,0.6863621,1.1505945,5.176225,588413.5,3,-0.09971067
130083.68,-2.0111256,2.8630137,3.3765712,193183.42,6,-0.0134563
132200.0,-3.172245,2.504822,3.3695745,384197.75,4,0.30057585
127152.22,-3.4763873,1.7735829,2.872476,139821.98,3,-0.08971596
132136.6,-2.0887115,3.016107,4.24791,511797.6,7,-0.52253336
116831.22,1.1161394,1.9982522,3.7013748,298355.9,3,-0.12066967
122324.56,-2.200098,2.8704996,2.9168203,471730.38,2,0.80183655
119551.15,-2.2995625,1.3300947,2.3579888,320497.34,5,1.1459329
134502.9,-3.0957096,2.6873033,2.0227897,110985.42,3,-0.1643103
119401.36,-3.644574,2.8694856,4.715027,963953.25,3,0.1824463
124767.586,0.5184498,0.20370597,4.924478,447343.34,2,0.029561544
132007.33,-1.4586071,2.0701802,5.408224,610574.0,3,-0.06763002
116016.13,-2.1668093,2.2444134,2.2181792,162401.94,3,-0.1923586
126974.4,1.9780335,1.9526403,3.9627867,524335.6,3,0.33334836
123297.33,-2.6285105,1.871913,2.6579895,132774.02,2,0.17531903
122498.62,-2.614271,2.634266,4.148083,264032.72,3,-0.21327168
124960.12,-0.51551825,3.0044394,5.332719,875656.94,2,0.115280956
134350.88,0.87828076,2.6900141,3.256989,399854.72,2,-0.120673954
130227.92,-3.929065,2.8876424,2.5328293,164136.5,2,-0.005010332
120801.21,1.282603,1.018196,6.7221584,1.5986388e+06,2,0.122664884
122054.8,1.868627,2.1057673,5.9302506,784250.7,2,-0.059254408
132021.83,-0.82639635,1.9423685,3.1166923,255923.42,3,-0.30403623
134069.17,-2.9848132,3.03433,2.029729,116090.625,3,-0.13375595
115493.84,-0.4280001,2.1454997,3.093617,225597.2,2,0.26617512
133864.97,-1.585771,1.1034092,2.9310772,451511.1,3,-1.1321391
116330.22,-0.17949924,2.2400956,2.571392,251771.03,3,-0.27086648
131703.03,-4.218984,1.8244264,7.3628063,1.3147086e+06,9,0.0148867415
132000.1,-2.5881815,2.8590639,4.537815,480056.0,3,0.07000413
132004.83,-0.13302818,0.33046848,3.6139374,279499.7,4,0.0049547404
127436.97,-1.9051688,2.6963162,2.7007394,146259.48,2,0.083546646
115319.53,-2.3943222,2.5227833,3.2105021,250363.84,3,-0.20938076
128552.22,-0.8849683,2.5021958,5.342332,516828.03,4,-0.03521375
118593.7,-1.7219635,2.617386,3.750486,553942.8,3,0.27207297
124544.72,1.0266367,3.0021725,5.4285965,1.0576222e+06,2,0.010242644
116344.07,-1.3339183,2.9837673,3.2439787,175425.19,2,-0.06063537
121911.35,-3.2573082,2.2091534,2.229501,204457.28,2,-0.11347253
115541.72,-0.58299696,1.5751055,2.112711,131804.88,2,0.25887436
125910.38,-3.0058012,2.271878,7.140588,1.341205e+06,3,-0.030736143
121491.85,-3.9775465,2.0185113,3.9130037,322204.03,4,-0.119367994
124681.18,-1.6415187,2.9630353,2.327275,198131.9,3,-0.03530435
131584.67,-1.237641,1.7725285,2.4822028,184928.06,4,0.26866266
121747.375,-0.3751063,1.6311839,4.823926,616813.25,4,-0.76444143
121358.71,-0.17396337,2.631889,6.080406,730196.2,2,0.0033353707
128850.49,-3.2562022,2.514791,3.4683151,370862.12,3,0.049642157
124680.72,-1.4301956,1.969975,2.811503,218704.38,2,0.22672497
117736.12,-0.4100349,2.7222986,2.7095792,286713.47,2,-0.13304041
120332.26,0.5306614,2.626201,4.0791774,422039.75,2,0.05305803
133831.98,-0.41240725,2.7645273,3.967032,546154.75,3,0.03807386
118570.03,2.4570165,1.9660085,5.7942843,1.1304564e+06,3,0.1934029
116857.695,-0.8199976,1.0640894,3.865372,306799.8,3,-0.04419734
132675.4,0.41557074,2.3229423,3.3179216,917812.2,2,1.5827618
121890.516,-3.5442233,3.0204504,2.4732847,222070.67,3,-0.18540676
116541.38,-0.85084283,2.6463785,4.5928535,558228.06,4,-0.007593455
116623.516,0.18535355,2.277865,3.4079804,681144.06,6,-0.81424284
131745.03,2.998919,1.4235538,4.13654,901205.1,2,-0.42887154
121140.93,-1.7368256,2.0961378,2.8423138,195205.23,2,0.2234076
134854.6,-2.272383,0.089242935,5.796988,766080.25,4,0.014542118
124702.66,-2.127057,2.077188,3.2207355,191987.83,5,0.19570191
126738.836,0.20129189,0.18289351,4.132882,363723.28,4,-0.0049855756
